,File,Count,Location,Emotions
427,../images/45407086_1581473014914159_r.jpg,7,"[(259, 342, 367, 235), (283, 593, 390, 485), (211, 999, 319, 892), (235, 856, 343, 748), (235, 748, 343, 641), (199, 247, 307, 139), (247, 474, 355, 366)]","['Fear', 'Fear', 'Angry', 'Angry', 'Fear', 'Fear', 'Fear']"
428,../images/45430574_158148268847450_r.jpg,0,[],
429,../images/45440622_158172057150202_r.jpg,9,"[(1018, 3542, 1403, 3157), (1311, 4307, 1632, 3986), (804, 2986, 1189, 2601), (1317, 2472, 1702, 2087), (1274, 1830, 1660, 1445), (1383, 5947, 1704, 5626), (1169, 4877, 1490, 4556), (1143, 3639, 1250, 3531), (2045, 4639, 2174, 4510)]","['Surprise', 'Surprise', 'Fear', 'Surprise', 'Surprise', 'Surprise', 'Surprise', 'Surprise', 'Fear']"
430,../images/45440808_1581527292409842_r.jpg,3,"[(187, 1154, 295, 1047), (617, 2132, 885, 1865), (1440, 1577, 1595, 1422)]","['Fear', 'Fear', 'Angry']"
431,../images/45440818_1581529111168516_r.jpg,1,"[(142, 765, 409, 498)]",['Surprise']
432,../images/45443746_1581537228710856_r.jpg,2,"[(812, 1632, 1133, 1311), (376, 2173, 761, 1787)]","['Fear', 'Fear']"
433,../images/45443762_1581788207688187_r.jpg,3,"[(171, 706, 439, 438), (932, 2258, 1317, 1873), (1183, 786, 1406, 563)]","['Fear', 'Fear', 'Surprise']"
434,../images/45446218_1581540635334107_r.jpg,4,"[(1060, 2729, 1446, 2344), (1660, 2429, 2045, 2044), (932, 1146, 1317, 760), (932, 2001, 1317, 1616)]","['Happy', 'Surprise', 'Fear', 'Fear']"
435,../images/45446522_1581568256671286_r.jpg,3,"[(150, 408, 305, 253), (253, 683, 408, 528), (254, 913, 383, 784)]","['Surprise', 'Fear', 'Surprise']"
436,../images/45449824_1581549206563400_r.jpg,1,"[(825, 1716, 1093, 1449)]",['Surprise']
437,../images/45450864_1599351620378427_r.jpg,1,"[(418, 675, 804, 290)]",['Surprise']
438,../images/45490538_1581705413103029_r.jpg,1,"[(206, 740, 527, 419)]",['Surprise']
439,../images/45503050_1581767244902182_r.jpg,1,"[(116, 294, 223, 187)]",['Happy']
440,../images/45508090_1581820330465026_r.jpg,2,"[(253, 287, 408, 132), (175, 689, 283, 581)]","['Fear', 'Surprise']"
441,../images/45509786_1582225567813572_r.jpg,1,"[(241, 598, 562, 277)]",['Fear']
442,../images/45516204_158342440651179_r.jpg,0,[],
443,../images/45517994_1583268451273928_r.jpg,2,"[(405, 515, 467, 453), (121, 735, 196, 660)]","['Happy', 'Happy']"
444,../images/45522718_1581872508431739_r.jpg,0,[],
445,../images/45525950_1581871878722406_r.jpg,0,[],
446,../images/45533656_15818958826490_r.jpg,11,"[(1154, 1317, 1198, 1274), (1138, 633, 1200, 570), (965, 446, 1027, 384), (1023, 1304, 1075, 1253), (951, 1006, 1013, 944), (1000, 1495, 1052, 1443), (1023, 1201, 1075, 1149), (1023, 1109, 1075, 1057), (1167, 1736, 1219, 1685), (972, 197, 1034, 135), (994, 273, 1046, 222)]","['Fear', 'Angry', 'Angry', 'Surprise', 'Angry', 'Angry', 'Happy', 'Fear', 'Fear', 'Happy', 'Angry']"
447,../images/45535052_1582407691169676_r.jpg,1,"[(669, 1061, 990, 740)]",['Happy']
448,../images/45535850_1581902678831468_r.jpg,1,"[(498, 1478, 766, 1211)]",['Angry']
449,../images/45537850_1582426564260230_r.jpg,6,"[(477, 1113, 632, 958), (882, 1047, 1068, 861), (800, 1996, 985, 1810), (425, 2041, 580, 1887), (855, 1474, 1010, 1319), (512, 2432, 641, 2303)]","['Fear', 'Surprise', 'Surprise', 'Fear', 'Fear', 'Angry']"
450,../images/45537942_1582400522621929_r.jpg,2,"[(104, 545, 211, 438), (136, 354, 226, 265)]","['Fear', 'Fear']"
451,../images/45539136_1581914742111642_r.jpg,6,"[(550, 127, 593, 84), (535, 295, 578, 252), (498, 405, 534, 369), (506, 1177, 542, 1141), (498, 453, 534, 417), (684, 832, 727, 789)]","['Happy', 'Happy', 'Happy', 'Fear', 'Happy', 'Fear']"
452,../images/45540152_1581961685626804_r.jpg,1,"[(468, 1062, 736, 795)]",['Happy']
453,../images/45541176_1598449095347371_r.jpg,2,"[(206, 348, 527, 27), (201, 676, 468, 409)]","['Fear', 'Fear']"
454,../images/45544338_158249520860684_r.jpg,0,[],
455,../images/45547822_1581958810127931_r.jpg,0,[],
456,../images/45558820_1582332072476867_r.jpg,12,"[(483, 612, 612, 483), (584, 1539, 673, 1449), (856, 1059, 964, 951), (868, 1357, 976, 1250), (574, 1240, 664, 1151), (564, 1768, 654, 1678), (904, 1978, 1011, 1871), (654, 1021, 743, 932), (593, 796, 701, 689), (856, 1752, 964, 1644), (641, 2193, 749, 2086), (604, 1977, 693, 1887)]","['Happy', 'Fear', 'Surprise', 'Fear', 'Surprise', 'Fear', 'Surprise', 'Surprise', 'Happy', 'Surprise', 'Happy', 'Happy']"
457,../images/45574222_1582048977419919_r.jpg,0,[],
458,../images/45575910_1582142174490351_r.jpg,0,[],
459,../images/45576940_1582055217340008_r.jpg,1,"[(358, 3024, 1508, 1891)]",['Fear']
460,../images/45593804_1582128648888655_r.jpg,1,"[(134, 321, 170, 285)]",['Surprise']
461,../images/45596044_1583413707180781_r.jpg,11,"[(785, 700, 892, 593), (823, 1051, 912, 962), (743, 932, 833, 842), (790, 1353, 826, 1317), (1255, 1372, 1317, 1310), (777, 370, 851, 295), (216, 1609, 305, 1519), (274, 1517, 336, 1455), (286, 477, 329, 434), (291, 1068, 343, 1016), (229, 1382, 304, 1307)]","['Fear', 'Fear', 'Fear', 'Happy', 'Fear', 'Surprise', 'Fear', 'Fear', 'Surprise', 'Happy', 'Surprise']"
462,../images/45610604_1582166518504874_r.jpg,0,[],
463,../images/45627894_1582230656134806_r.jpg,2,"[(167, 513, 390, 291), (370, 63, 445, 0)]","['Fear', 'Happy']"
464,../images/45628616_1582627041836757_r.jpg,1,"[(284, 655, 469, 469)]",['Fear']
465,../images/45630244_1588955299593138_r.jpg,3,"[(385, 663, 474, 573), (271, 175, 378, 67), (265, 514, 355, 424)]","['Surprise', 'Happy', 'Surprise']"
466,../images/45635846_1582249862774379_r.jpg,0,[],
467,../images/45651460_1582324214610105_r.jpg,1,"[(44, 390, 152, 282)]",['Surprise']
468,../images/45659034_1582325648505881_r.jpg,0,[],
469,../images/45674254_1582498649276432_r.jpg,0,[],
470,../images/45676926_1583078872693909_r.jpg,0,[],
471,../images/45683014_1582486983157977_r.jpg,1,"[(96, 253, 225, 124)]",['Fear']
472,../images/45686926_1582416682692322_r.jpg,1,"[(139, 469, 325, 283)]",['Surprise']
473,../images/45696280_1582505678319315_r.jpg,3,"[(491, 1133, 812, 812), (634, 1418, 955, 1097), (313, 812, 634, 491)]","['Happy', 'Fear', 'Fear']"
474,../images/45700046_158247673569524_r.jpg,0,[],
475,../images/45702840_1582483959260699_r.jpg,2,"[(1207, 1603, 1430, 1380), (1232, 1826, 1455, 1603)]","['Surprise', 'Fear']"
476,../images/45723432_1592420822650090_r.jpg,0,[],
477,../images/45725268_1582561910454149_r.jpg,0,[],
478,../images/45732556_1582681633626680_r.jpg,1,"[(498, 498, 766, 230)]",['Surprise']
479,../images/45739776_158259602695383_r.jpg,1,"[(56, 557, 163, 450)]",['Angry']
480,../images/45752376_1582648609855098_r.jpg,1,"[(0, 798, 650, 132)]",['Fear']
481,../images/45754604_1582658970987512_r.jpg,1,"[(134, 562, 455, 241)]",['Fear']
482,../images/45764852_1582678791591153_r.jpg,10,"[(519, 1100, 594, 1025), (495, 975, 569, 901), (405, 598, 467, 536), (536, 876, 611, 801), (398, 418, 460, 356), (519, 668, 594, 594), (524, 225, 614, 135), (503, 527, 578, 453), (453, 757, 516, 695), (514, 374, 604, 285)]","['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Fear', 'Happy', 'Fear', 'Happy', 'Happy']"
483,../images/45765564_1582736967121727_r.jpg,0,[],
484,../images/45789616_1587719560604056_r.jpg,0,[],
485,../images/45804100_1582826201666646_r.jpg,4,"[(290, 1270, 558, 1003), (563, 1801, 786, 1578), (687, 1182, 910, 959), (341, 1083, 563, 860)]","['Fear', 'Surprise', 'Surprise', 'Surprise']"
486,../images/45806158_1583034188234103_r.jpg,0,[],
487,../images/45814524_1583031464938040_r.jpg,1,"[(44, 629, 152, 521)]",['Surprise']
488,../images/45819682_1582868085117868_r.jpg,5,"[(94, 266, 156, 204), (44, 348, 95, 296), (96, 494, 171, 419), (59, 432, 122, 370), (122, 322, 184, 259)]","['Fear', 'Surprise', 'Surprise', 'Fear', 'Fear']"
489,../images/45841066_1583500724608743_r.jpg,0,[],
490,../images/45871460_1584722473482674_r.jpg,0,[],
491,../images/45874162_1583098418565843_r.jpg,1,"[(233, 911, 788, 356)]",['Happy']
492,../images/45875058_159706010618227_r.jpg,0,[],
493,../images/45877850_1583144312864244_r.jpg,6,"[(63, 635, 138, 560), (319, 299, 362, 256), (251, 400, 303, 348), (66, 743, 129, 681), (278, 217, 314, 181), (247, 117, 290, 74)]","['Surprise', 'Fear', 'Fear', 'Happy', 'Surprise', 'Fear']"
494,../images/45878798_1583112596625555_r.jpg,2,"[(281, 328, 324, 285), (105, 602, 179, 527)]","['Fear', 'Fear']"
495,../images/45879730_1583115313375807_r.jpg,1,"[(160, 304, 345, 118)]",['Fear']
496,../images/45883912_158313448383894_r.jpg,0,[],
497,../images/45891228_1588883313455646_r.jpg,3,"[(247, 347, 290, 304), (250, 409, 286, 373), (242, 496, 286, 453)]","['Fear', 'Fear', 'Fear']"
498,../images/45899210_1583191399219989_r.jpg,2,"[(167, 241, 390, 18), (82, 468, 350, 200)]","['Fear', 'Fear']"
499,../images/45908950_1583256982529160_r.jpg,0,[],
500,../images/45911314_1583243512684129_r.jpg,0,[],
501,../images/45911906_158378369816247_r.jpg,2,"[(675, 504, 1060, 118), (705, 776, 1026, 455)]","['Surprise', 'Fear']"
502,../images/45916208_158325936276453_r.jpg,4,"[(236, 442, 391, 287), (861, 902, 1047, 716), (77, 964, 263, 778), (391, 666, 546, 511)]","['Fear', 'Happy', 'Fear', 'Surprise']"
503,../images/45916538_1583455071417275_r.jpg,0,[],
504,../images/45927496_1583287336601540_r.jpg,2,"[(650, 1463, 1316, 798), (1346, 1816, 1390, 1773)]","['Surprise', 'Happy']"
505,../images/45930252_158329075699494_r.jpg,0,[],
506,../images/45937984_1583331020714158_r.jpg,3,"[(366, 366, 552, 180), (440, 669, 569, 540), (139, 531, 325, 345)]","['Fear', 'Surprise', 'Fear']"
507,../images/45938814_1583360046413838_r.jpg,1,"[(1717, 3410, 1984, 3143)]",['Fear']
508,../images/45952274_1583378479679169_r.jpg,1,"[(80, 220, 155, 146)]",['Happy']
509,../images/45953420_158341684875622_r.jpg,1,"[(110, 583, 239, 454)]",['Fear']
510,../images/45962722_1583418036245891_r.jpg,3,"[(192, 464, 415, 241), (320, 735, 587, 468), (354, 818, 428, 743)]","['Fear', 'Surprise', 'Surprise']"
511,../images/45964182_1586783739919310_r.jpg,1,"[(270, 700, 425, 545)]",['Fear']
512,../images/45971408_1583577101341309_r.jpg,0,[],
513,../images/45982340_1583469685951179_r.jpg,0,[],
514,../images/45985738_1583500604799234_r.jpg,0,[],
515,../images/45989442_1583510658650436_r.jpg,6,"[(82, 593, 118, 557), (38, 353, 74, 317), (154, 221, 190, 185), (162, 577, 198, 541), (74, 205, 110, 169), (34, 561, 70, 525)]","['Happy', 'Happy', 'Angry', 'Fear', 'Fear', 'Happy']"
516,../images/46008488_158357045893775_r.jpg,0,[],
517,../images/46012902_1583617503701000_r.jpg,0,[],
518,../images/46015156_1590778707327859_r.jpg,0,[],
519,../images/46022520_1583662831930799_r.jpg,2,"[(257, 573, 308, 521), (410, 400, 454, 357)]","['Fear', 'Surprise']"
520,../images/46022570_1598379722103598_r.jpg,0,[],
521,../images/46054756_1590228440194122_r.jpg,0,[],
522,../images/46056978_1583843098146966_r.jpg,0,[],
523,../images/46058152_1583796856461781_r.jpg,1,"[(33, 1017, 418, 632)]",['Angry']
524,../images/46058818_1583787614703659_r.jpg,0,[],
525,../images/46059012_1583788589.1484.jpg,0,[],
526,../images/46065682_1597108443270835_r.jpg,0,[],
527,../images/46074796_158437003796430_r.jpg,0,[],
528,../images/46087274_1583875822367387_r.jpg,0,[],
529,../images/46088356_1583882091458959_r.jpg,1,"[(280, 1685, 946, 1019)]",['Fear']
530,../images/46088384_1583878494783095_r.jpg,0,[],
531,../images/46096428_1583902838928400_r.jpg,2,"[(146, 444, 221, 370), (136, 514, 226, 424)]","['Fear', 'Fear']"
532,../images/46099976_1583940219666515_r.jpg,1,"[(430, 1963, 1810, 583)]",['Fear']
533,../images/46112108_1593457240632151_r.jpg,1,"[(675, 1616, 1060, 1231)]",['Fear']
534,../images/46113980_1583963475737402_r.jpg,0,[],
535,../images/46114630_1583967797165155_r.jpg,0,[],
536,../images/46117218_1583982382852605_r.jpg,0,[],
537,../images/46119842_1583983378143240_r.jpg,0,[],
538,../images/46128790_1584022153327102_r.jpg,0,[],
539,../images/46138496_1584052302565300_r.jpg,1,"[(400, 861, 862, 399)]",['Fear']
540,../images/46151912_1584115542843909_r.jpg,0,[],
541,../images/46154284_1584609724389013_r.jpg,0,[],
542,../images/46156296_1584260453624456_r.jpg,0,[],
543,../images/46163924_1584452786569295_r.jpg,1,"[(438, 589, 474, 553)]",['Surprise']
544,../images/46171126_1584200171598632_r.jpg,0,[],
545,../images/46176676_1584227495762021_r.jpg,1,"[(30, 145, 66, 109)]",['Fear']
546,../images/46176898_1584250193200435_r.jpg,3,"[(81, 236, 236, 81), (294, 697, 330, 661), (306, 513, 342, 477)]","['Happy', 'Surprise', 'Surprise']"
547,../images/46181292_1584772012977524_r.jpg,2,"[(330, 381, 366, 345), (70, 585, 106, 549)]","['Happy', 'Angry']"
548,../images/46181674_1595943754977473_r.jpg,1,"[(184, 562, 339, 408)]",['Angry']
549,../images/46184454_158428359826543_r.jpg,0,[],
550,../images/46187372_1584436188459343_r.jpg,0,[],
551,../images/46187472_1584386296318083_r.jpg,28,"[(591, 383, 643, 331), (735, 982, 787, 930), (516, 913, 568, 861), (813, 446, 875, 384), (735, 314, 787, 262), (781, 1794, 833, 1742), (562, 1477, 614, 1425), (752, 1644, 804, 1592), (568, 1408, 620, 1356), (550, 1255, 612, 1192), (533, 544, 585, 492), (543, 1538, 605, 1476), (522, 1120, 573, 1068), (752, 671, 804, 619), (569, 967, 612, 923), (746, 1276, 798, 1224), (758, 1137, 820, 1075), (550, 640, 612, 577), (556, 826, 608, 775), (543, 1054, 605, 992), (571, 1600, 633, 1538), (770, 808, 814, 765), (550, 728, 602, 677), (568, 1806, 620, 1754), (540, 775, 583, 732), (596, 1863, 648, 1811), (643, 458, 694, 406), (545, 1333, 596, 1281)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Angry', 'Fear', 'Angry', 'Fear', 'Fear', 'Fear', 'Angry', 'Angry', 'Angry', 'Angry', 'Angry', 'Angry', 'Fear', 'Fear', 'Angry', 'Angry', 'Fear', 'Fear', 'Angry']"
552,../images/46188176_1584707318736476_r.jpg,1,"[(116, 294, 223, 187)]",['Fear']
553,../images/46188230_1584780451941669_r.jpg,0,[],
554,../images/46192668_1584313394494031_r.jpg,28,"[(1883, 987, 1991, 880), (1430, 1081, 1519, 991), (1262, 2623, 1370, 2516), (1350, 972, 1440, 882), (1203, 2874, 1310, 2767), (1191, 1943, 1298, 1835), (1420, 1280, 1510, 1191), (1415, 660, 1490, 585), (390, 2643, 613, 2421), (1211, 2116, 1301, 2027), (1322, 2253, 1430, 2146), (1390, 743, 1465, 668), (1441, 402, 1549, 294), (1281, 1290, 1370, 1200), (490, 1232, 676, 1047), (1310, 1051, 1400, 962), (291, 1752, 514, 1529), (1450, 126, 1539, 36), (1374, 569, 1448, 494), (1390, 494, 1480, 404), (1226, 2373, 1334, 2265), (428, 2203, 614, 2017), (1370, 862, 1460, 772), (1579, 902, 1669, 812), (489, 563, 712, 340), (1299, 701, 1374, 627), (390, 935, 613, 712), (1390, 1200, 1480, 1111)]","['Fear', 'Fear', 'Angry', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Angry', 'Angry', 'Angry', 'Happy', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Happy', 'Angry', 'Fear', 'Surprise', 'Angry', 'Fear', 'Angry']"
555,../images/46196288_1584313904939330_r.jpg,1,"[(1169, 1632, 1490, 1311)]",['Angry']
556,../images/46199922_1584332411753143_r.jpg,0,[],
557,../images/46201264_1584405098848261_r.jpg,3,"[(156, 494, 245, 404), (136, 414, 226, 325), (82, 233, 118, 197)]","['Happy', 'Fear', 'Fear']"
558,../images/46204322_1585296430580092_r.jpg,4,"[(429, 469, 481, 417), (412, 411, 474, 349), (395, 735, 470, 660), (39, 709, 101, 646)]","['Happy', 'Happy', 'Surprise', 'Surprise']"
559,../images/46204644_1584478036286883_r.jpg,0,[],
560,../images/46235758_1584637394551492_r.jpg,0,[],
561,../images/46240782_1584599890771153_r.jpg,1,"[(182, 440, 311, 311)]",['Fear']
562,../images/46241390_1584492171926898_r.jpg,8,"[(397, 1228, 526, 1099), (411, 1543, 540, 1414), (408, 390, 563, 236), (315, 1330, 405, 1240), (383, 913, 512, 784), (343, 1740, 450, 1632), (354, 669, 483, 540), (236, 912, 325, 822)]","['Happy', 'Surprise', 'Surprise', 'Fear', 'Surprise', 'Fear', 'Fear', 'Fear']"
563,../images/46250558_1584497322953029_r.jpg,0,[],
564,../images/46251272_1584574126893797_r.jpg,16,"[(166, 933, 202, 897), (206, 557, 242, 521), (234, 673, 270, 637), (190, 749, 226, 713), (190, 421, 226, 385), (198, 1005, 234, 969), (176, 1253, 228, 1201), (194, 1154, 238, 1111), (204, 204, 247, 160), (210, 341, 246, 305), (206, 497, 242, 461), (254, 261, 290, 225), (186, 293, 222, 257), (206, 861, 242, 825), (218, 821, 254, 785), (401, 679, 444, 636)]","['Happy', 'Happy', 'Surprise', 'Fear', 'Happy', 'Fear', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Fear', 'Fear']"
565,../images/46252240_158450329170235_r.jpg,0,[],
566,../images/46260616_1585151532809463_r.jpg,0,[],
567,../images/46262946_1584550670520631_r.jpg,6,"[(598, 633, 919, 312), (527, 1061, 848, 740), (313, 2309, 634, 1989), (277, 277, 598, 0), (1170, 2299, 1632, 1837), (409, 1538, 676, 1270)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Surprise']"
568,../images/46268768_1584563937745011_r.jpg,0,[],
569,../images/46287786_1584633525631857_r.jpg,0,[],
570,../images/46296594_1584816673893607_r.jpg,17,"[(737, 390, 844, 282), (296, 726, 370, 652), (602, 1241, 677, 1166), (695, 1808, 758, 1745), (604, 414, 693, 325), (337, 942, 412, 867), (654, 812, 743, 723), (384, 1034, 446, 971), (735, 925, 810, 851), (364, 1787, 426, 1725), (336, 1642, 398, 1580), (308, 1400, 370, 1338), (395, 1921, 470, 1846), (345, 337, 420, 262), (329, 1174, 403, 1100), (312, 1888, 387, 1813), (876, 1382, 951, 1307)]","['Surprise', 'Fear', 'Fear', 'Surprise', 'Surprise', 'Fear', 'Surprise', 'Fear', 'Happy', 'Fear', 'Fear', 'Fear', 'Angry', 'Fear', 'Angry', 'Fear', 'Happy']"
571,../images/46302040_1592626672685806_r.jpg,0,[],
572,../images/46303588_1584719127377924_r.jpg,6,"[(470, 308, 522, 256), (402, 641, 438, 605), (434, 573, 478, 530), (282, 613, 318, 577), (442, 261, 478, 225), (430, 125, 466, 89)]","['Fear', 'Happy', 'Fear', 'Fear', 'Happy', 'Fear']"
573,../images/46317248_1585358167749897_r.jpg,0,[],
574,../images/46325780_1584818745275924_r.jpg,0,[],
575,../images/46331166_1584765969712555_r.jpg,0,[],
576,../images/46339904_1584900718111951_r.jpg,0,[],
577,../images/46343280_159811194521315_r.jpg,0,[],
578,../images/46351424_1585999782667835_r.jpg,0,[],
579,../images/46353048_1584831731295349_r.jpg,0,[],
580,../images/46354454_158760222466828_r.jpg,1,"[(357, 664, 911, 110)]",['Surprise']
581,../images/46360982_1584910909719850_r.jpg,10,"[(1609, 1584, 1716, 1477), (2025, 700, 2180, 545), (1764, 2074, 1871, 1967), (1988, 1629, 2117, 1500), (1537, 1333, 1645, 1226), (1501, 1978, 1609, 1871), (1458, 827, 1587, 698), (2088, 1801, 2217, 1672), (1904, 1422, 2059, 1268), (1561, 1118, 1668, 1011)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Happy', 'Fear']"
582,../images/46364644_1585392954541849_r.jpg,0,[],
583,../images/46373974_15852748063794_r.jpg,1,"[(218, 370, 281, 308)]",['Fear']
584,../images/46391514_1584977894706473_r.jpg,0,[],
585,../images/46394870_1584988590783439_r.jpg,0,[],
586,../images/46394992_1586880844737931_r.jpg,1,"[(445, 544, 519, 469)]",['Surprise']
587,../images/46397350_158628731293815_r.jpg,0,[],
588,../images/46402814_1588849768598979_r.jpg,2,"[(687, 2891, 910, 2668), (663, 1900, 885, 1678)]","['Fear', 'Happy']"
589,../images/46403290_1585598129133259_r.jpg,1,"[(236, 763, 325, 673)]",['Fear']
590,../images/46410920_1598501794301525_r.jpg,4,"[(478, 760, 553, 685), (385, 613, 474, 524), (631, 481, 683, 429), (267, 612, 329, 550)]","['Happy', 'Fear', 'Surprise', 'Happy']"
591,../images/46419450_1588367594217713_r.jpg,7,"[(72, 668, 146, 594), (63, 444, 138, 370), (163, 345, 237, 270), (76, 185, 166, 96), (76, 554, 166, 464), (63, 71, 138, 0), (32, 280, 94, 218)]","['Fear', 'Fear', 'Fear', 'Angry', 'Angry', 'Fear', 'Angry']"
592,../images/46466752_1585085366266220_r.jpg,0,[],
593,../images/46475044_1585165477259788_r.jpg,1,"[(110, 368, 239, 239)]",['Surprise']
594,../images/46475072_1585430487907575_r.jpg,0,[],
595,../images/46487918_15851062463754_r.jpg,0,[],
596,../images/46648976_1587430710906639_r.jpg,4,"[(72, 129, 146, 55), (153, 521, 205, 469), (18, 232, 80, 170), (170, 688, 232, 626)]","['Happy', 'Happy', 'Happy', 'Happy']"
597,../images/46657466_1586076119835256_r.jpg,0,[],
598,../images/46710972_158515967860670_r.jpg,0,[],
599,../images/46718572_1590254504999253_r.jpg,3,"[(108, 370, 170, 308), (56, 235, 146, 145), (105, 486, 179, 411)]","['Happy', 'Angry', 'Happy']"
600,../images/46723210_1585172946658902_r.jpg,7,"[(205, 563, 267, 501), (122, 411, 184, 349), (296, 693, 370, 619), (426, 529, 488, 467), (550, 156, 612, 93), (370, 356, 433, 294), (163, 295, 237, 220)]","['Happy', 'Fear', 'Happy', 'Fear', 'Angry', 'Happy', 'Fear']"
601,../images/46723340_1585259840419941_r.jpg,0,[],
602,../images/46727042_1587793191681741_r.jpg,1,"[(428, 992, 503, 917)]",['Happy']
603,../images/46730420_1585187298580179_r.jpg,0,[],
604,../images/46735306_1586670404739406_r.jpg,0,[],
605,../images/46902730_15872959827590_r.jpg,0,[],
606,../images/46952802_1585282137400590_r.jpg,0,[],
607,../images/46955252_1585437789583780_r.jpg,0,[],
608,../images/46992224_1585867657204874_r.jpg,0,[],
609,../images/46993620_158644894939703_r.jpg,0,[],
610,../images/46999936_1591280763877074_r.jpg,0,[],
611,../images/47002986_1585420380158844_r.jpg,0,[],
612,../images/47005904_1586181938823120_r.jpg,0,[],
613,../images/47006278_1585678836632146_r.jpg,42,"[(976, 734, 1130, 580), (1059, 1456, 1133, 1382), (1316, 1000, 1390, 925), (1892, 1667, 1944, 1615), (922, 2703, 1012, 2614), (994, 1385, 1046, 1333), (594, 2295, 683, 2206), (1196, 2059, 1247, 2007), (1930, 1572, 2004, 1498), (951, 1000, 1025, 925), (474, 2644, 564, 2554), (1075, 1713, 1150, 1639), (497, 2575, 626, 2446), (952, 617, 1059, 509), (1250, 2553, 1286, 2517), (1013, 1531, 1075, 1469), (411, 1457, 540, 1328), (1142, 312, 1216, 237), (425, 1748, 514, 1658), (1161, 1350, 1251, 1260), (554, 982, 644, 892), (1181, 1579, 1271, 1489), (1828, 2017, 1918, 1927), (1927, 1765, 1979, 1713), (1604, 1650, 1656, 1598), (354, 1300, 483, 1171), (1473, 2277, 1548, 2203), (1271, 902, 1360, 812), (1193, 1956, 1236, 1912), (900, 1452, 943, 1408), (1619, 1260, 1709, 1171), (1152, 2153, 1214, 2091), (1234, 1863, 1297, 1801), (1152, 2257, 1214, 2195), (1974, 577, 2036, 515), (1863, 726, 1938, 652), (497, 2360, 626, 2231), (1739, 1317, 1801, 1255), (428, 1921, 503, 1846), (810, 325, 846, 289), (395, 2568, 470, 2493), (435, 2027, 524, 1937)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Happy', 'Fear', 'Surprise', 'Angry', 'Happy', 'Fear', 'Fear', 'Surprise', 'Angry', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear', 'Angry', 'Fear', 'Angry', 'Surprise', 'Surprise', 'Fear', 'Fear', 'Fear', 'Happy', 'Surprise', 'Fear', 'Surprise', 'Fear']"
614,../images/47016366_1585520357657730_r.jpg,1,"[(112, 1242, 379, 1062)]",['Fear']
615,../images/47026040_1585502974155132_r.jpg,2,"[(365, 563, 588, 340), (201, 409, 468, 141)]","['Happy', 'Fear']"
616,../images/47033546_1585524367904263_r.jpg,0,[],
617,../images/47040944_1585558668281257_r.jpg,0,[],
618,../images/47046138_1586044872980411_r.jpg,0,[],
619,../images/47055724_158591571234774_r.jpg,3,"[(355, 590, 406, 538), (182, 117, 218, 81), (290, 549, 326, 513)]","['Angry', 'Happy', 'Fear']"
620,../images/47062112_1585701843625808_r.jpg,3,"[(1457, 855, 1612, 700), (1526, 545, 1681, 390), (290, 646, 558, 379)]","['Fear', 'Surprise', 'Fear']"
621,../images/47067098_1591554834991299_r.jpg,0,[],
622,../images/47068994_1585646610806992_r.jpg,0,[],
623,../images/47073518_1585664928944247_r.jpg,1,"[(67, 640, 196, 511)]",['Fear']
624,../images/47076020_1585672864828446_r.jpg,3,"[(271, 593, 378, 485), (118, 786, 341, 563), (150, 442, 305, 287)]","['Fear', 'Surprise', 'Fear']"
625,../images/47084960_1585841878350707_r.jpg,1,"[(290, 760, 675, 375)]",['Surprise']
626,../images/47085808_1586883923671493_r.jpg,10,"[(718, 2454, 872, 2299), (1439, 2326, 1625, 2141), (899, 1099, 1028, 970), (856, 1543, 985, 1414), (870, 540, 999, 411), (804, 2678, 958, 2523), (976, 717, 1130, 562), (718, 1869, 872, 1715), (1337, 1680, 1492, 1526), (758, 2182, 944, 1996)]","['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']"
627,../images/47093018_1585801287186663_r.jpg,4,"[(118, 882, 304, 696), (804, 253, 958, 98), (652, 975, 727, 901), (24, 253, 153, 124)]","['Surprise', 'Surprise', 'Fear', 'Surprise']"
628,../images/47103756_158576341494269_r.jpg,3,"[(335, 603, 425, 514), (534, 689, 641, 581), (345, 677, 420, 602)]","['Angry', 'Angry', 'Fear']"
629,../images/47106116_1585768820858147_r.jpg,1,"[(99, 455, 420, 134)]",['Surprise']
630,../images/47107390_1588027872152196_r.jpg,0,[],
